entry_time,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,position_size,pnl_dollars,pnl_pct,exit_reason,capital_after,entry_idx,pattern_signal_direction,feature_rsi,feature_ema_20,feature_ema_50,feature_ema_200,feature_atr,feature_atr_percentile,feature_volume_ratio,feature_body,feature_upper_wick,feature_lower_wick,risk_reward_ratio
2025-12-19 18:30:00,2025-12-22 00:30:00,long,4344.987,4361.998,4334.555180649616,4365.850638700768,1.04,176.9143999999949,1.7691439999999492,timeout,11044.140160313109,624,bullish,53.89935243295809,4344.374481008836,4336.822461840054,4329.1526075100855,6.881638700769098,0.3393756294058409,0.8458816182083132,9.496000000000095,0.5180000000000291,0.023000000000138243,2.0
2025-12-22 12:45:00,2025-12-22 14:15:00,long,4415.572,4428.2110407616965,4409.252479619152,4428.2110407616965,1.75,221.18321332968662,2.2118321332968662,take_profit,11265.323373642796,693,bullish,64.49881577808058,4409.374491515306,4397.5355530785855,4359.633751721516,4.849040761695513,0.03675730110775428,0.8960224571570868,6.179000000000087,0.28799999999955617,0.3040000000000873,2.0
2025-12-22 15:15:00,2025-12-22 16:00:00,long,4418.044,4437.9850766120435,4408.073461693978,4437.9850766120435,1.13,225.33416571609283,2.253341657160928,take_profit,11490.657539358888,703,bullish,54.4290448187766,4417.0097750225295,4405.542537256233,4365.5681066779625,7.207076612042706,0.40231621349446123,1.8174007470077922,1.9830000000001746,1.9099999999998545,4.188999999999396,2.0
2025-12-22 17:45:00,2025-12-22 23:45:00,long,4438.47,4460.243,4425.908021862991,4463.59395627402,0.91,198.13430000000128,1.9813430000000127,timeout,11688.79183935889,713,bullish,64.53776025645988,4429.370684608645,4415.672421101988,4372.28005368641,7.03995627401851,0.3716012084592145,0.46716964363341285,2.6390000000001237,0.43800000000010186,0.49800000000050204,2.0
2025-12-23 08:45:00,2025-12-23 09:00:00,long,4489.933,4486.0822556913345,4486.0822556913345,4497.634488617331,3.04,-117.06262698343198,-1.1706262698343197,stop_loss,11571.729212375458,769,bullish,63.730879082074736,4483.376354633739,4470.9527307702,4414.474552322815,5.659488617332098,0.12437059415911379,0.7961987928598947,1.9639999999999418,1.3699999999998909,1.3689999999996871,2.0
2025-12-23 11:45:00,2025-12-23 12:00:00,long,4493.501,4490.639772660248,4490.639772660248,4499.223454679504,4.04,-115.5935845259839,-1.155935845259839,stop_loss,11456.135627849473,781,bullish,64.72908691672066,4484.875545430695,4476.290599847921,4422.41350934004,5.254454679502904,0.07049345417925479,1.33344338746621,4.916000000000167,0.6359999999995125,1.356999999999971,2.0
2025-12-23 18:45:00,2025-12-23 23:30:00,long,4484.408,4502.477507974737,4475.373246012632,4502.477507974737,1.27,229.48275127915423,2.2948275127915423,take_profit,11685.618379128628,809,bullish,60.28372686930299,4473.301740353029,4473.140595181429,4434.478539329783,8.887507974735055,0.6661631419939577,0.3954207148896065,7.905999999999949,0.7049999999999272,0.0,2.0
2025-12-23 23:45:00,2025-12-24 00:45:00,long,4503.344,4517.903636640621,4496.06418167969,4517.903636640621,1.61,234.41014991399388,2.344101499139939,take_profit,11920.028529042622,825,bullish,63.29572071907934,4490.267222107228,4482.926245117426,4443.21059459826,7.983636640620014,0.5468277945619335,1.1869549387104046,2.2070000000003347,4.847999999999956,3.354000000000269,2.0
2025-12-26 01:00:00,2025-12-26 06:00:00,long,4510.139,4512.554,4476.997497421363,4576.422005157275,0.36,8.693999999999868,0.08693999999999867,timeout,11928.722529042621,908,bullish,64.36161001224842,4493.750848400339,4488.669866924005,4469.54904327783,9.845005157275338,0.7885196374622356,3.2162567930473025,7.765999999999622,13.355000000000473,1.537000000000262,2.0
2025-12-26 06:15:00,2025-12-26 07:30:00,long,4518.337,4508.039906738681,4508.039906738681,4538.93118652264,1.16,-119.44628183130952,-1.1944628183130952,stop_loss,11809.276247211312,929,bullish,64.43117868900191,4507.451683556151,4499.833661272095,4476.799172914737,7.468186522639366,0.45871097683786505,0.9034455653085287,5.6690000000007785,0.4579999999996289,0.43099999999958527,2.0
2025-12-26 08:45:00,2025-12-26 09:00:00,long,4518.63,4515.354836568786,4515.354836568786,4525.180326862429,3.61,-118.23339986684068,-1.1823339986684067,stop_loss,11691.042847344472,939,bullish,61.26274360756277,4511.55972759595,4504.420609064346,4480.307656440861,6.288326862429108,0.23867069486404835,0.790473960116013,4.03899999999976,1.0410000000001673,0.4329999999999927,2.0
2025-12-26 13:15:00,2025-12-26 14:15:00,long,4517.871,4529.419711469097,4512.096644265452,4529.419711469097,2.02,233.28397167575565,2.3328397167575563,take_profit,11924.326819020227,957,bullish,57.55453714196586,4512.591259839876,4508.822524889742,4485.721799536506,6.534711469095181,0.2849949647532729,1.4465170596218793,3.3919999999998254,1.9619999999995343,1.7200000000002547,2.0
2025-12-26 16:00:00,2025-12-26 17:00:00,long,4539.136,4528.8814038987175,4528.8814038987175,4559.645192202566,1.16,-118.95331477488179,-1.189533147748818,stop_loss,11805.373504245345,968,bullish,64.8746362301935,4525.487361217515,4516.588123676769,4490.335363438253,9.11519220256472,0.6968781470292045,1.282920169103979,7.494999999999891,3.5869999999995343,4.376000000000204,2.0
2025-12-28 23:15:00,2025-12-28 23:30:00,long,4536.184,4530.896242921472,4530.896242921472,4546.759514157057,2.23,-117.91698285118683,-1.1791698285118684,stop_loss,11687.456521394157,993,bullish,58.028578876676164,4529.879403029551,4524.671362358097,4498.899393479585,9.449514157056147,0.7452165156092648,1.368677516811227,2.47400000000016,5.810999999999694,1.1149999999997817,2.0
2025-12-30 07:30:00,2025-12-30 08:00:00,long,4377.0,4365.4665202236965,4365.4665202236965,4400.066959552607,1.01,-116.488145740665,-1.16488145740665,stop_loss,11570.968375653492,1118,bullish,62.34865353063689,4365.374539561877,4365.034079136129,4422.594143894948,8.566959552607338,0.6193353474320241,0.9461453113378933,8.703999999999724,0.12600000000020373,0.1540000000004511,2.0
2025-12-30 10:45:00,2025-12-30 12:00:00,long,4384.93,4396.758530811463,4379.015734594269,4396.758530811463,1.96,231.83920390467026,2.3183920390467025,take_profit,11802.807579558163,1131,bullish,63.47478542743423,4371.589580932441,4368.011173674645,4416.3814981662645,9.048530811462387,0.68932527693857,0.6716791979949874,2.1330000000007203,0.7709999999997308,4.0649999999996,2.0
2025-12-30 13:15:00,2025-12-30 13:30:00,long,4393.515,4387.652823056844,4387.652823056844,4405.239353886313,2.01,-117.82975655744676,-1.1782975655744674,stop_loss,11684.977823000716,1141,bullish,60.60955192455786,4385.82562982792,4376.37529939507,4414.15605928243,8.260353886312553,0.5835850956696879,1.9028609447771125,5.8659999999999854,0.016999999999825377,3.6460000000006403,2.0
2026-01-02 09:45:00,2026-01-02 13:00:00,long,4385.609,4399.480005486781,4378.67349725661,4399.480005486781,1.68,233.03289217791462,2.3303289217791465,take_profit,11918.01071517863,1311,bullish,61.900648642421665,4380.718661725194,4365.885921171873,4360.660666902314,6.153005486780165,0.21148036253776434,0.7753701418877237,3.1409999999996217,0.8000000000001819,0.5320000000001528,2.0
2026-01-05 07:00:00,2026-01-05 10:45:00,long,4419.909,4439.524281002907,4410.101359498546,4439.524281002907,1.22,239.30642823546623,2.393064282354662,take_profit,12157.317143414097,1392,bullish,64.77384755855594,4407.517247410543,4388.094437601482,4368.2494199747925,8.903281002907736,0.6706948640483383,0.9616991985840011,0.37000000000080036,3.8049999999993815,3.1239999999997963,2.0
2026-01-05 14:45:00,2026-01-05 15:00:00,long,4436.879,4452.908569221535,4428.864215389232,4452.908569221535,1.52,243.64945216733176,2.4364945216733176,take_profit,12400.966595581429,1423,bullish,62.120397072787895,4421.270849272946,4412.879554510303,4383.071935134988,9.873569221535533,0.7930513595166163,1.7381068147503647,7.269000000000233,6.0,1.4619999999995343,2.0
2026-01-05 23:00:00,2026-01-05 23:30:00,long,4451.636,4445.8904808315265,4445.8904808315265,4463.127038336948,2.16,-124.10321403903728,-1.2410321403903728,stop_loss,12276.863381542391,1452,bullish,60.01118734996892,4443.925018804948,4434.737465862094,4398.557656450274,7.227038336947203,0.4093655589123867,0.595197415426672,3.2049999999999272,5.476999999999862,0.16600000000016735,2.0
2026-01-06 02:15:00,2026-01-06 02:30:00,long,4460.491,4456.0778293625735,4456.0778293625735,4469.317341274853,2.78,-122.6861437204552,-1.226861437204552,stop_loss,12154.177237821936,1465,bullish,64.95851767958992,4445.324881812399,4438.785558688843,4404.127071241762,8.480341274853922,0.607754279959718,0.9390768577043608,0.8919999999998254,0.3999999999996362,3.092999999999847,2.0
2026-01-06 12:00:00,2026-01-06 14:30:00,long,4462.135,4480.992497147212,4452.706251426394,4480.992497147212,1.29,243.2617131990308,2.432617131990308,take_profit,12397.438951020966,1504,bullish,54.90449079359828,4457.955897189642,4455.184611818344,4422.308424613178,6.669497147212466,0.3081570996978852,0.7053747869243185,1.1840000000001965,1.4399999999995998,0.3789999999999054,2.0
2026-01-06 15:00:00,2026-01-06 15:30:00,long,4480.285,4466.215229197104,4466.215229197104,4508.424541605791,0.88,-123.81398306548144,-1.2381398306548144,stop_loss,12273.624967955484,1516,bullish,62.08122663490549,4467.515598765079,4460.881345582411,4427.633201424028,8.74354160579166,0.6450151057401813,2.179013662337079,7.208000000000538,3.402999999999338,1.1970000000001164,2.0
2026-01-06 21:45:00,2026-01-07 00:00:00,long,4494.6,4491.077744169331,4491.077744169331,4501.6445116613395,3.48,-122.57450290730084,-1.2257450290730083,stop_loss,12151.050465048183,1543,bullish,63.308884834299256,4487.561930754573,4478.421692289994,4441.592193750086,6.100511661337419,0.20493454179254783,0.479675919532293,1.670999999999367,1.1410000000005311,0.6780000000007931,2.0
2026-01-07 23:30:00,2026-01-08 00:15:00,long,4461.814,4458.5334421031,4458.5334421031,4468.3751157938,3.7,-121.38064218530235,-1.2138064218530233,stop_loss,12029.669822862881,1638,bullish,58.93164664154979,4455.822553700582,4455.707766008248,4451.952282479268,6.333115793799116,0.2497482376636455,0.5002514233807523,0.1529999999993379,0.8740000000007058,1.9420000000000073,2.0
2026-01-08 17:00:00,2026-01-08 18:00:00,long,4459.989,4453.099915285337,4453.099915285337,4473.767169429324,1.75,-120.55898250658856,-1.2055898250658856,stop_loss,11909.110840356292,1708,bullish,64.79981331130722,4444.1104589629185,4438.847692897064,4444.1955857502135,9.832169429324127,0.7865055387713998,0.6774692614607931,3.1270000000004075,2.3630000000002838,1.7509999999992942,2.0
2026-01-09 00:00:00,2026-01-09 00:45:00,long,4471.634,4461.062491746692,4461.062491746692,4492.777016506616,1.13,-119.45804326237939,-1.1945804326237939,stop_loss,11789.652797093913,1732,bullish,60.010344294768664,4467.796608224002,4456.243407873399,4448.695135191037,6.321016506615938,0.24672708962739173,0.7100671366795106,3.9979999999995925,1.110000000000582,0.15899999999965075,2.0
2026-01-09 05:30:00,2026-01-09 06:45:00,long,4467.468,4476.641194489449,4462.881402755275,4476.641194489449,2.57,235.75109837884156,2.3575109837884156,take_profit,12025.403895472755,1754,bullish,54.36003539478824,4465.371273223095,4461.488693366997,4451.965818998364,5.979194489450097,0.18328298086606243,1.2710627208601093,2.8079999999999927,4.293000000000575,0.35199999999986176,2.0
2026-01-09 08:00:00,2026-01-09 08:45:00,long,4474.457,4464.020041692264,4464.020041692264,4495.330916615472,1.15,-120.02502053896342,-1.2002502053896342,stop_loss,11905.378874933791,1764,bullish,60.38362931540893,4469.460250231311,4464.858089738493,4453.8376206008115,5.681916615470405,0.12789526686807653,1.2633383479690725,4.190000000000509,2.32799999999952,3.8859999999995125,2.0
2026-01-09 13:45:00,2026-01-09 14:00:00,long,4482.705,4495.267250305718,4476.423874847141,4495.267250305718,1.9,238.68275580864974,2.3868275580864977,take_profit,12144.06163074244,1787,bullish,62.48453757161949,4472.8487898568,4469.405685424363,4457.588936844866,8.410250305718064,0.6002014098690835,2.672825532248989,4.38799999999992,1.842000000000553,3.7089999999998327,2.0
2026-01-12 08:30:00,2026-01-12 08:45:00,long,4585.526,4593.994572193362,4581.291713903319,4593.994572193362,2.87,243.0480219494888,2.4304802194948882,take_profit,12387.10965269193,1858,bullish,63.73454370621244,4577.586092958463,4558.342076641301,4503.102631293798,7.708572193361091,0.5030211480362538,0.9573699896280542,1.8519999999998618,4.195999999999913,1.7839999999996508,2.0
2026-01-12 14:00:00,2026-01-12 14:15:00,long,4596.453,4590.741890557191,4590.741890557191,4607.875218885619,2.17,-123.93107490895909,-1.239310749089591,stop_loss,12263.178577782972,1880,bullish,53.42973417884539,4594.535307713653,4579.797298484161,4521.1241476720115,9.402218885617465,0.7366565961732124,2.9964962395947246,19.396999999999935,1.51299999999992,3.7700000000004366,2.0
2026-01-13 05:15:00,2026-01-13 05:30:00,long,4601.404,4596.264528499845,4596.264528499845,4611.682943000311,2.39,-122.83336885370917,-1.2283336885370917,stop_loss,12140.345208929262,1937,bullish,56.84531649157658,4594.546555665477,4594.44745500424,4555.048838471665,6.904943000309596,0.3459214501510574,0.4694407135498846,6.956000000000131,0.15099999999983993,0.18100000000049477,2.0
2026-01-13 13:45:00,2026-01-13 17:45:00,long,4611.531,4587.797994503502,4587.797994503502,4658.9970109929955,0.51,-121.03832803213855,-1.2103832803213854,stop_loss,12019.306880897124,1971,bullish,64.93111803426137,4594.431215859762,4592.061370299831,4565.079765083638,8.502010992995483,0.6102719033232629,2.318407547274211,6.217999999999847,3.3029999999998836,4.231999999999971,2.0
