entry_time,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,position_size,pnl_dollars,pnl_pct,exit_reason,capital_after,risk_reward_ratio
2025-12-11 14:45:00,2025-12-11 19:45:00,long,4230.138,4273.616,4201.299781911991,4287.814436176018,0.35,152.1730000000002,1.521730000000002,timeout,10152.173,2.0
2025-12-11 21:45:00,2025-12-12 03:45:00,long,4280.179,4270.609,4257.74732929873,4325.042341402541,0.45,-43.06499999999869,-0.43064999999998693,timeout,10109.108000000002,2.0
2025-12-12 05:15:00,2025-12-12 08:30:00,long,4274.285,4298.326230801593,4262.264384599203,4298.326230801593,0.84,201.94633873338097,2.0194633873338095,take_profit,10311.054338733384,2.0
2025-12-15 12:15:00,2025-12-15 13:45:00,long,4346.332,4331.270741290737,4331.270741290737,4376.454517418528,0.68,-102.41655922299324,-1.0241655922299324,stop_loss,10208.63777951039,2.0
2025-12-15 20:15:00,2025-12-16 02:15:00,short,4305.051,4310.788,4331.5923351737365,4251.968329652528,0.38,-21.800599999996848,-0.21800599999996848,timeout,10186.837179510394,2.0
2025-12-16 09:45:00,2025-12-16 13:00:00,short,4280.361,4295.3763479502095,4295.3763479502095,4250.330304099581,0.68,-102.1043660614254,-1.021043660614254,stop_loss,10084.732813448969,2.0
2025-12-16 20:15:00,2025-12-17 02:15:00,long,4310.784,4320.614,4287.136558255231,4358.0788834895375,0.43,42.268999999999686,0.42268999999999685,timeout,10127.00181344897,2.0
2025-12-17 10:00:00,2025-12-17 15:00:00,long,4319.436,4342.839,4305.267954938028,4347.772090123943,0.71,166.16130000000175,1.6616130000000173,timeout,10293.16311344897,2.0
2025-12-17 17:45:00,2025-12-17 23:45:00,long,4342.446,4339.201,4310.5810683279915,4406.175863344017,0.32,-10.383999999999652,-0.10383999999999652,timeout,10282.77911344897,2.0
2025-12-18 05:00:00,2025-12-18 08:45:00,long,4337.153,4321.80780148852,4321.80780148852,4367.84339702296,0.67,-102.81283002691461,-1.0281283002691461,stop_loss,10179.966283422056,2.0
2025-12-18 20:45:00,2025-12-19 01:15:00,long,4334.706,4316.875564978765,4316.875564978765,4370.36687004247,0.57,-101.63347962103798,-1.0163347962103797,stop_loss,10078.332803801019,2.0
2025-12-19 01:30:00,2025-12-19 06:30:00,short,4317.468,4324.134,4341.846515532629,4268.710968934741,0.41,-27.330600000000686,-0.2733060000000069,timeout,10051.002203801017,2.0
2025-12-22 20:00:00,2025-12-23 02:00:00,long,4438.61,4485.278,4408.936859757564,4497.956280484871,0.34,158.67120000000196,1.5867120000000197,timeout,10209.67340380102,2.0
2025-12-26 05:45:00,2025-12-26 10:45:00,long,4510.102,4514.401,4488.381122608173,4553.543754783653,0.47,20.205299999999898,0.202052999999999,timeout,10229.87870380102,2.0
2025-12-26 18:30:00,2025-12-29 00:15:00,long,4529.629,4504.89843512579,4504.89843512579,4579.090129748421,0.41,-101.39531598426247,-1.0139531598426246,stop_loss,10128.483387816757,2.0
2025-12-30 10:15:00,2025-12-30 15:15:00,long,4382.169,4366.078,4345.570810535365,4455.365378929269,0.28,-45.05479999999843,-0.4505479999999843,timeout,10083.42858781676,2.0
2025-12-30 18:45:00,2025-12-31 00:45:00,short,4364.807,4342.413,4397.060158328095,4300.300683343809,0.31,69.42140000000072,0.6942140000000071,timeout,10152.84998781676,2.0
2026-01-05 05:45:00,2026-01-05 10:45:00,long,4412.369,4436.25,4380.415963643122,4476.2750727137545,0.32,76.419200000001,0.76419200000001,timeout,10229.26918781676,2.0
2026-01-05 18:45:00,2026-01-06 00:45:00,long,4448.613,4436.385,4406.949294290357,4531.940411419287,0.25,-30.570000000000164,-0.30570000000000164,timeout,10198.699187816761,2.0
2026-01-06 03:00:00,2026-01-06 08:00:00,long,4462.603,4461.878,4423.2843333125265,4541.240333374947,0.26,-1.885000000000946,-0.01885000000000946,timeout,10196.81418781676,2.0
2026-01-06 13:00:00,2026-01-06 18:00:00,long,4465.541,4491.091,4439.247227300843,4518.128545398314,0.39,99.64500000000072,0.9964500000000073,timeout,10296.459187816761,2.0
2026-01-07 04:15:00,2026-01-07 09:15:00,short,4466.042,4462.104,4504.108159481487,4389.909681037027,0.27,10.632600000000277,0.10632600000000277,timeout,10307.091787816762,2.0
2026-01-07 11:15:00,2026-01-07 16:15:00,short,4459.035,4457.89,4478.284544612994,4420.535910774011,0.54,6.182999999997446,0.06182999999997447,timeout,10313.27478781676,2.0
2026-01-07 23:30:00,2026-01-08 01:45:00,long,4461.814,4442.1954421031005,4442.1954421031005,4501.0511157938,0.53,-103.97835685356895,-1.0397835685356895,stop_loss,10209.29643096319,2.0
2026-01-08 12:15:00,2026-01-08 15:00:00,short,4420.402,4440.709214303321,4440.709214303321,4379.787571393359,0.5,-101.53607151660253,-1.0153607151660253,stop_loss,10107.760359446587,2.0
2026-01-09 05:00:00,2026-01-09 10:00:00,long,4463.059,4471.957,4449.928248165881,4489.320503668238,0.77,68.51460000000107,0.6851460000000107,timeout,10176.274959446588,2.0
2026-01-09 21:00:00,2026-01-12 00:30:00,long,4508.257,4568.51753959395,4478.126730203025,4568.51753959395,0.34,204.88583461942983,2.048858346194298,take_profit,10381.160794066018,2.0
2026-01-12 05:00:00,2026-01-12 10:00:00,long,4570.14,4592.21,4531.931777380503,4646.5564452389945,0.27,59.58899999999922,0.5958899999999921,timeout,10440.749794066018,2.0
2026-01-13 01:15:00,2026-01-13 06:15:00,short,4581.854,4584.983,4623.79844764993,4497.965104700142,0.25,-7.8224999999997635,-0.07822499999999763,timeout,10432.927294066018,2.0
2026-01-13 12:15:00,2026-01-13 13:00:00,short,4580.522,4600.420366002276,4600.420366002276,4540.725267995448,0.52,-103.47150321183472,-1.0347150321183471,stop_loss,10329.455790854183,2.0
