entry_time,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,position_size,pnl_dollars,pnl_pct,exit_reason,capital_after,entry_idx,pattern_signal_direction,feature_rsi,feature_ema_20,feature_ema_50,feature_ema_200,feature_atr,feature_atr_percentile,feature_volume_ratio,feature_body,feature_upper_wick,feature_lower_wick,risk_reward_ratio
2025-12-12 06:15:00,2025-12-12 09:45:00,long,4281.041,4318.483324162901,4262.31983791855,4318.483324162901,0.53,198.44431806337565,1.9844431806337566,take_profit,10198.444318063375,115,bullish,62.13035998192439,4273.701410264209,4267.978124395944,0.0,4.836324162901871,0.03625377643504532,0.9918311014957664,3.1520000000000437,0.44099999999980355,0.967000000000553,2.0
2025-12-15 12:30:00,2025-12-15 13:45:00,long,4345.564,4331.312938340549,4331.312938340549,4374.066123318902,0.72,-102.60764394804646,-1.0260764394804647,stop_loss,10095.83667411533,232,bullish,60.82183810607782,4341.991970063753,4333.994544901574,4292.272553002795,4.614123318900591,0.022155085599194362,0.9558461571388823,0.795999999999367,2.100000000000364,0.6210000000000946,2.0
2025-12-16 18:30:00,2025-12-17 00:30:00,long,4308.829,4312.519,4286.673677594057,4353.139644811885,0.46,16.97400000000234,0.16974000000002343,timeout,10112.810674115331,348,bullish,54.57995780920835,4305.728560423822,4301.666281044913,4297.927859790971,8.716644811885876,0.6404833836858006,0.627899042544697,7.095999999999549,2.02599999999984,0.6280000000006112,2.0
2025-12-17 09:00:00,2025-12-17 14:00:00,long,4321.021,4327.277,4305.026077059601,4353.010845880796,0.63,39.41280000000197,0.3941280000000197,timeout,10152.223474115333,402,bullish,49.370186306661424,4321.785744689676,4318.522386327217,4306.477825403463,6.499845880796503,0.2769385699899295,0.6792102713839352,1.9489999999996144,2.199999999999818,1.4459999999999127,2.0
2025-12-19 13:30:00,2025-12-19 16:00:00,long,4329.603,4352.511569852096,4318.148715073952,4352.511569852096,0.89,203.88627168365218,2.0388627168365216,take_profit,10356.109745798985,604,bullish,54.30428143543928,4327.743542376395,4327.03837173187,4325.97197766999,5.010569852096899,0.04833836858006042,1.4734674710110898,5.177999999999884,0.6760000000003856,0.6729999999997744,2.0
2025-12-21 23:00:00,2025-12-22 00:30:00,long,4344.766,4365.997496726379,4334.15025163681,4365.997496726379,0.98,208.06866791851607,2.0806866791851606,take_profit,10564.178413717502,638,bullish,54.27674218849215,4342.581808806004,4339.2887205711595,4330.949506711972,4.963496726380061,0.044310171198388724,0.6602129001149809,3.826999999999316,0.9500000000007276,0.9949999999998909,2.0
2025-12-22 12:45:00,2025-12-22 16:15:00,long,4415.572,4439.289040761696,4403.713479619152,4439.289040761696,0.89,211.0816627790935,2.110816627790935,take_profit,10775.260076496596,693,bullish,64.49881577808058,4409.374491515306,4397.5355530785855,4359.633751721516,4.849040761695513,0.03675730110775428,0.8960224571570868,6.179000000000087,0.28799999999955617,0.3040000000000873,2.0
2025-12-22 20:45:00,2025-12-23 00:00:00,long,4438.471,4465.839509921743,4424.786745039128,4465.839509921743,0.79,216.2112283817751,2.162112283817751,take_profit,10991.47130487837,725,bullish,59.205836729729825,4433.066613595273,4422.846126491977,4379.306952743884,5.726509921743608,0.13695871097683787,0.7799188462822112,3.7119999999995343,0.9120000000002619,0.5069999999996071,2.0
2025-12-23 06:45:00,2025-12-23 11:45:00,long,4481.453,4493.501,4466.390689550637,4511.577620898727,0.73,87.95039999999835,0.8795039999999835,timeout,11079.421704878368,761,bullish,57.02580622031515,4478.4713209667925,4464.906099909118,4408.452068892695,6.19862089872478,0.22104733131923465,0.8921025448398912,5.131000000000313,0.08799999999973807,0.6670000000003711,2.0
2025-12-23 12:00:00,2025-12-23 13:45:00,long,4485.933,4475.474396041659,4475.474396041659,4506.850207916682,1.06,-110.86120195841431,-1.1086120195841431,stop_loss,10968.560502919954,782,bullish,52.90878909299895,4484.976255389676,4476.668733187219,4423.045544072976,5.441207916681245,0.09566968781470292,1.014459680932722,7.530999999999949,0.1610000000000582,0.17699999999967986,2.0
2025-12-24 04:45:00,2025-12-24 09:45:00,long,4499.299,4494.626,4464.39673987293,4569.10352025414,0.31,-14.486299999999302,-0.14486299999999303,timeout,10954.074202919955,845,bullish,50.9675018797894,4498.830904159041,4493.67745893101,4454.1912197615065,8.89052025413929,0.6676737160120846,0.41037865952165176,0.9610000000002401,1.1390000000001237,2.5609999999996944,2.0
2025-12-26 04:15:00,2025-12-26 09:15:00,long,4509.544,4517.395,4483.284977566889,4562.062044866221,0.42,32.974200000002384,0.32974200000002385,timeout,10987.048402919958,921,bullish,58.553743648936184,4502.511079230768,4495.587241379954,4473.958575221766,9.27204486622218,0.7215508559919436,0.4311149004463614,1.764999999999418,0.6520000000000437,3.1140000000004875,2.0
2025-12-26 18:45:00,2025-12-29 00:15:00,long,4530.876,4505.069046902519,4505.069046902519,4582.489906194962,0.43,-110.96989831916744,-1.1096989831916744,stop_loss,10876.078504600791,979,bullish,55.40119506391169,4525.73807537121,4520.137577527315,4494.155409415736,9.541906194962138,0.7593152064451159,0.5927782357790602,1.2979999999997744,1.7339999999994689,2.074000000000524,2.0
2026-01-05 14:30:00,2026-01-05 19:30:00,long,4429.572,4442.695,4391.145039649943,4506.425920700114,0.28,36.74439999999886,0.3674439999999886,timeout,10912.822904600791,1422,bullish,57.983388584247,4419.62788603852,4411.899985306642,4382.531160613731,9.499920700115206,0.7537764350453172,2.670977323770195,8.609000000000378,0.5789999999997235,3.1309999999994034,2.0
2026-01-06 11:45:00,2026-01-06 16:45:00,long,4463.377,4488.24,4439.089232305347,4511.952535389308,0.45,111.88349999999718,1.1188349999999718,timeout,11024.706404600787,1503,bullish,56.40051619371759,4457.5159916306575,4454.900922504807,4421.908157523863,6.951535389305756,0.3554884189325277,0.7180183637920345,1.1660000000001673,1.231999999999971,2.44800000000032,2.0
2026-01-07 03:30:00,2026-01-07 05:30:00,long,4478.282,4455.749400037687,4455.749400037687,4523.347199924626,0.49,-110.40973981533278,-1.104097398153328,stop_loss,10914.296664785454,1562,bullish,47.236064225671626,4479.68197453914,4479.44327151307,4448.517238423337,7.411199924624321,0.4415911379657603,0.5728947680498506,1.8659999999999854,0.5990000000001601,0.8829999999998108,2.0
2026-01-09 06:00:00,2026-01-09 11:00:00,long,4467.184,4472.11,4449.926875334906,4501.698249330188,0.63,31.033799999996702,0.31033799999996703,timeout,10945.330464785451,1756,bullish,53.52419181128814,4465.783953817545,4461.963285957,4452.276746916023,5.7842493301890965,0.14954682779456194,1.1340399994215558,1.0419999999994616,2.780999999999949,1.1450000000004366,2.0
2026-01-09 11:45:00,2026-01-09 12:30:00,long,4475.43,4461.447463737031,4461.447463737031,4503.395072525938,0.78,-109.06378285115824,-1.0906378285115823,stop_loss,10836.266681934292,1779,bullish,58.75682658890834,4471.18304942881,4467.875505215975,4456.295976426867,5.047072525936327,0.04984894259818731,1.0366684694429422,4.788000000000466,0.7820000000001528,2.0270000000000437,2.0
2026-01-09 20:00:00,2026-01-12 00:15:00,long,4506.853,4565.298776479857,4477.6301117600715,4565.298776479857,0.37,216.2493729754715,2.162493729754715,take_profit,11052.516054909764,1812,bullish,59.48210852164564,4497.435133398569,4488.586402580804,4466.9168523592825,8.74177647985829,0.6445115810674723,0.5951680003088773,7.5590000000001965,0.318000000000211,1.5419999999994616,2.0
2026-01-13 13:45:00,2026-01-13 18:45:00,long,4611.531,4594.198,4573.595994503502,4687.401010992996,0.29,-50.26569999999892,-0.5026569999999893,timeout,11002.250354909766,1971,bullish,64.93111803426137,4594.431215859762,4592.061370299831,4565.079765083638,8.502010992995483,0.6102719033232629,2.318407547274211,6.217999999999847,3.3029999999998836,4.231999999999971,2.0
